barracks_status_dire,barracks_status_radiant,dire_score,duration,first_blood_time,radiant_score,radiant_win,start_time,tower_status_radiant,match_id,player_slot,ability,account_id,assists,deaths,denies,gold_per_min,gold_spent,hero_damage,hero_healing,hero,item_0,item_1,item_2,item_3,item_4,item_5,item_neutral,kills,last_hits,personaname,level,net_worth,tower_damage,xp_per_min,isRadiant,win,kills_per_min,kda,total_gold,total_xp
0,51,36,2957,108,44,True,1701309917,390,7464967448,0,tinker_rearm,,14,8,11,497,22285.0,15933.0,0.0,Necrophos,125,50,204,223,119,232,300,5,205,,24,21866,5843.0,687,True,1,0.10145417653026717,2.11,24493,33857
0,51,36,2957,108,44,True,1701309917,390,7464967448,0,dark_seer_vacuum,,14,8,11,497,22285.0,15933.0,0.0,Necrophos,125,50,204,223,119,232,300,5,205,,24,21866,5843.0,687,True,1,0.10145417653026717,2.11,24493,33857
0,51,36,2957,108,44,True,1701309917,390,7464967448,0,lina_light_strike_array,,14,8,11,497,22285.0,15933.0,0.0,Necrophos,125,50,204,223,119,232,300,5,205,,24,21866,5843.0,687,True,1,0.10145417653026717,2.11,24493,33857
0,51,36,2957,108,44,True,1701309917,390,7464967448,0,snapfire_firesnap_cookie,,14,8,11,497,22285.0,15933.0,0.0,Necrophos,125,50,204,223,119,232,300,5,205,,24,21866,5843.0,687,True,1,0.10145417653026717,2.11,24493,33857
0,51,36,2957,108,44,True,1701309917,390,7464967448,1,earthshaker_enchant_totem,,10,5,29,738,32670.0,62098.0,0.0,Pangolier,141,123,110,235,108,141,381,17,374,,25,33394,21075.0,807,True,1,0.3449442002029084,4.5,36371,39771
0,51,36,2957,108,44,True,1701309917,390,7464967448,1,life_stealer_rage,,10,5,29,738,32670.0,62098.0,0.0,Pangolier,141,123,110,235,108,141,381,17,374,,25,33394,21075.0,807,True,1,0.3449442002029084,4.5,36371,39771
0,51,36,2957,108,44,True,1701309917,390,7464967448,1,warlock_rain_of_chaos,,10,5,29,738,32670.0,62098.0,0.0,Pangolier,141,123,110,235,108,141,381,17,374,,25,33394,21075.0,807,True,1,0.3449442002029084,4.5,36371,39771
0,51,36,2957,108,44,True,1701309917,390,7464967448,1,drow_ranger_multishot,,10,5,29,738,32670.0,62098.0,0.0,Pangolier,141,123,110,235,108,141,381,17,374,,25,33394,21075.0,807,True,1,0.3449442002029084,4.5,36371,39771
0,51,36,2957,108,44,True,1701309917,390,7464967448,2,earthshaker_aftershock,94170201.0,18,11,2,511,20520.0,22296.0,6948.0,Warlock,29,226,100,235,114,77,290,5,223,things85,23,20403,571.0,611,True,1,0.10145417653026717,1.92,25183,30112
0,51,36,2957,108,44,True,1701309917,390,7464967448,2,necrolyte_death_pulse,94170201.0,18,11,2,511,20520.0,22296.0,6948.0,Warlock,29,226,100,235,114,77,290,5,223,things85,23,20403,571.0,611,True,1,0.10145417653026717,1.92,25183,30112
0,51,36,2957,108,44,True,1701309917,390,7464967448,2,lina_dragon_slave,94170201.0,18,11,2,511,20520.0,22296.0,6948.0,Warlock,29,226,100,235,114,77,290,5,223,things85,23,20403,571.0,611,True,1,0.10145417653026717,1.92,25183,30112
0,51,36,2957,108,44,True,1701309917,390,7464967448,2,lina_laguna_blade,94170201.0,18,11,2,511,20520.0,22296.0,6948.0,Warlock,29,226,100,235,114,77,290,5,223,things85,23,20403,571.0,611,True,1,0.10145417653026717,1.92,25183,30112
0,51,36,2957,108,44,True,1701309917,390,7464967448,3,skywrath_mage_concussive_shot,111762734.0,17,7,5,339,14335.0,39715.0,1652.0,Lina,267,218,226,36,108,180,336,5,68,凋零,22,15475,451.0,554,True,1,0.10145417653026717,2.75,16707,27302
0,51,36,2957,108,44,True,1701309917,390,7464967448,3,skywrath_mage_mystic_flare,111762734.0,17,7,5,339,14335.0,39715.0,1652.0,Lina,267,218,226,36,108,180,336,5,68,凋零,22,15475,451.0,554,True,1,0.10145417653026717,2.75,16707,27302
0,51,36,2957,108,44,True,1701309917,390,7464967448,3,spectre_spectral_dagger,111762734.0,17,7,5,339,14335.0,39715.0,1652.0,Lina,267,218,226,36,108,180,336,5,68,凋零,22,15475,451.0,554,True,1,0.10145417653026717,2.75,16707,27302
0,51,36,2957,108,44,True,1701309917,390,7464967448,3,tinker_laser,111762734.0,17,7,5,339,14335.0,39715.0,1652.0,Lina,267,218,226,36,108,180,336,5,68,凋零,22,15475,451.0,554,True,1,0.10145417653026717,2.75,16707,27302
0,51,36,2957,108,44,True,1701309917,390,7464967448,4,hoodwink_sharpshooter,114847546.0,5,5,11,665,24035.0,30155.0,0.0,Drow Ranger,160,63,249,65,263,108,309,10,262,DMG,27,28488,4065.0,740,True,1,0.20290835306053434,2.5,32773,36469
0,51,36,2957,108,44,True,1701309917,390,7464967448,4,warlock_shadow_word,114847546.0,5,5,11,665,24035.0,30155.0,0.0,Drow Ranger,160,63,249,65,263,108,309,10,262,DMG,27,28488,4065.0,740,True,1,0.20290835306053434,2.5,32773,36469
0,51,36,2957,108,44,True,1701309917,390,7464967448,4,lina_fiery_soul,114847546.0,5,5,11,665,24035.0,30155.0,0.0,Drow Ranger,160,63,249,65,263,108,309,10,262,DMG,27,28488,4065.0,740,True,1,0.20290835306053434,2.5,32773,36469
0,51,36,2957,108,44,True,1701309917,390,7464967448,4,drow_ranger_frost_arrows,114847546.0,5,5,11,665,24035.0,30155.0,0.0,Drow Ranger,160,63,249,65,263,108,309,10,262,DMG,27,28488,4065.0,740,True,1,0.20290835306053434,2.5,32773,36469
0,51,36,2957,108,44,True,1701309917,390,7464967448,128,pangolier_gyroshell,,15,7,9,555,25500.0,30311.0,0.0,Snapfire,141,166,263,147,168,50,309,5,342,,25,24073,12840.0,714,False,0,0.10145417653026717,2.5,27352,35188
0,51,36,2957,108,44,True,1701309917,390,7464967448,128,pangolier_lucky_shot,,15,7,9,555,25500.0,30311.0,0.0,Snapfire,141,166,263,147,168,50,309,5,342,,25,24073,12840.0,714,False,0,0.10145417653026717,2.5,27352,35188
0,51,36,2957,108,44,True,1701309917,390,7464967448,128,spectre_desolate,,15,7,9,555,25500.0,30311.0,0.0,Snapfire,141,166,263,147,168,50,309,5,342,,25,24073,12840.0,714,False,0,0.10145417653026717,2.5,27352,35188
0,51,36,2957,108,44,True,1701309917,390,7464967448,128,snapfire_lil_shredder,,15,7,9,555,25500.0,30311.0,0.0,Snapfire,141,166,263,147,168,50,309,5,342,,25,24073,12840.0,714,False,0,0.10145417653026717,2.5,27352,35188
0,51,36,2957,108,44,True,1701309917,390,7464967448,129,life_stealer_feast,421821.0,11,7,1,626,28095.0,28041.0,0.0,Dark Seer,208,1466,1097,73,135,48,309,13,261,Grondo,25,26783,6380.0,716,False,0,0.26378085897869463,3.0,30851,35286
0,51,36,2957,108,44,True,1701309917,390,7464967448,129,pangolier_swashbuckle,421821.0,11,7,1,626,28095.0,28041.0,0.0,Dark Seer,208,1466,1097,73,135,48,309,13,261,Grondo,25,26783,6380.0,716,False,0,0.26378085897869463,3.0,30851,35286
0,51,36,2957,108,44,True,1701309917,390,7464967448,129,necrolyte_reapers_scythe,421821.0,11,7,1,626,28095.0,28041.0,0.0,Dark Seer,208,1466,1097,73,135,48,309,13,261,Grondo,25,26783,6380.0,716,False,0,0.26378085897869463,3.0,30851,35286
0,51,36,2957,108,44,True,1701309917,390,7464967448,129,life_stealer_ghoul_frenzy,421821.0,11,7,1,626,28095.0,28041.0,0.0,Dark Seer,208,1466,1097,73,135,48,309,13,261,Grondo,25,26783,6380.0,716,False,0,0.26378085897869463,3.0,30851,35286
0,51,36,2957,108,44,True,1701309917,390,7464967448,130,warlock_fatal_bonds,909681568.0,16,11,4,318,10410.0,11332.0,0.0,Skywrath Mage,218,40,37,29,235,232,289,3,87,kloppi,20,12124,179.0,444,False,0,0.0608725059181603,1.58,15672,21881
0,51,36,2957,108,44,True,1701309917,390,7464967448,130,skywrath_mage_ancient_seal,909681568.0,16,11,4,318,10410.0,11332.0,0.0,Skywrath Mage,218,40,37,29,235,232,289,3,87,kloppi,20,12124,179.0,444,False,0,0.0608725059181603,1.58,15672,21881
0,51,36,2957,108,44,True,1701309917,390,7464967448,130,drow_ranger_marksmanship,909681568.0,16,11,4,318,10410.0,11332.0,0.0,Skywrath Mage,218,40,37,29,235,232,289,3,87,kloppi,20,12124,179.0,444,False,0,0.0608725059181603,1.58,15672,21881
0,51,36,2957,108,44,True,1701309917,390,7464967448,130,earthshaker_fissure,909681568.0,16,11,4,318,10410.0,11332.0,0.0,Skywrath Mage,218,40,37,29,235,232,289,3,87,kloppi,20,12124,179.0,444,False,0,0.0608725059181603,1.58,15672,21881
0,51,36,2957,108,44,True,1701309917,390,7464967448,131,life_stealer_infest,104799808.0,21,5,2,586,19310.0,64957.0,0.0,Tinker,114,137,77,108,48,37,289,5,297,"Good game, well played",26,25790,0.0,719,False,0,0.10145417653026717,4.33,28880,35434
0,51,36,2957,108,44,True,1701309917,390,7464967448,131,necrolyte_heartstopper_aura,104799808.0,21,5,2,586,19310.0,64957.0,0.0,Tinker,114,137,77,108,48,37,289,5,297,"Good game, well played",26,25790,0.0,719,False,0,0.10145417653026717,4.33,28880,35434
0,51,36,2957,108,44,True,1701309917,390,7464967448,131,skywrath_mage_arcane_bolt,104799808.0,21,5,2,586,19310.0,64957.0,0.0,Tinker,114,137,77,108,48,37,289,5,297,"Good game, well played",26,25790,0.0,719,False,0,0.10145417653026717,4.33,28880,35434
0,51,36,2957,108,44,True,1701309917,390,7464967448,131,pangolier_shield_crash,104799808.0,21,5,2,586,19310.0,64957.0,0.0,Tinker,114,137,77,108,48,37,289,5,297,"Good game, well played",26,25790,0.0,719,False,0,0.10145417653026717,4.33,28880,35434
0,51,36,2957,108,44,True,1701309917,390,7464967448,132,dark_seer_ion_shell,74152970.0,21,14,5,578,21340.0,62654.0,0.0,Spectre,1,114,127,108,50,172,638,10,225,okra,25,20841,3002.0,701,False,0,0.20290835306053434,2.07,28485,34547
0,51,36,2957,108,44,True,1701309917,390,7464967448,132,dark_seer_surge,74152970.0,21,14,5,578,21340.0,62654.0,0.0,Spectre,1,114,127,108,50,172,638,10,225,okra,25,20841,3002.0,701,False,0,0.20290835306053434,2.07,28485,34547
0,51,36,2957,108,44,True,1701309917,390,7464967448,132,dark_seer_wall_of_replica,74152970.0,21,14,5,578,21340.0,62654.0,0.0,Spectre,1,114,127,108,50,172,638,10,225,okra,25,20841,3002.0,701,False,0,0.20290835306053434,2.07,28485,34547
0,51,36,2957,108,44,True,1701309917,390,7464967448,132,spectre_dispersion,74152970.0,21,14,5,578,21340.0,62654.0,0.0,Spectre,1,114,127,108,50,172,638,10,225,okra,25,20841,3002.0,701,False,0,0.20290835306053434,2.07,28485,34547
63,0,45,3591,0,36,False,1701302867,0,7464901645,0,dark_willow_shadow_realm,,12,10,9,638,36330.0,84832.0,6132.0,Dark Willow,249,63,123,263,166,116,309,9,413,,28,28743,1726.0,764,True,0,0.15037593984962405,1.91,38184,45725
63,0,45,3591,0,36,False,1701302867,0,7464901645,0,dazzle_bad_juju,,12,10,9,638,36330.0,84832.0,6132.0,Dark Willow,249,63,123,263,166,116,309,9,413,,28,28743,1726.0,764,True,0,0.15037593984962405,1.91,38184,45725
63,0,45,3591,0,36,False,1701302867,0,7464901645,0,dazzle_shadow_wave,,12,10,9,638,36330.0,84832.0,6132.0,Dark Willow,249,63,123,263,166,116,309,9,413,,28,28743,1726.0,764,True,0,0.15037593984962405,1.91,38184,45725
63,0,45,3591,0,36,False,1701302867,0,7464901645,0,spectre_desolate,,12,10,9,638,36330.0,84832.0,6132.0,Dark Willow,249,63,123,263,166,116,309,9,413,,28,28743,1726.0,764,True,0,0.15037593984962405,1.91,38184,45725
63,0,45,3591,0,36,False,1701302867,0,7464901645,1,lone_druid_spirit_link,,8,8,21,606,30300.0,50625.0,1013.0,Doom,151,116,249,208,63,1,297,15,379,,28,28950,3024.0,958,True,0,0.2506265664160401,2.56,36269,57336
63,0,45,3591,0,36,False,1701302867,0,7464901645,1,huskar_burning_spear,,8,8,21,606,30300.0,50625.0,1013.0,Doom,151,116,249,208,63,1,297,15,379,,28,28950,3024.0,958,True,0,0.2506265664160401,2.56,36269,57336
63,0,45,3591,0,36,False,1701302867,0,7464901645,1,huskar_berserkers_blood,,8,8,21,606,30300.0,50625.0,1013.0,Doom,151,116,249,208,63,1,297,15,379,,28,28950,3024.0,958,True,0,0.2506265664160401,2.56,36269,57336
63,0,45,3591,0,36,False,1701302867,0,7464901645,1,huskar_life_break,,8,8,21,606,30300.0,50625.0,1013.0,Doom,151,116,249,208,63,1,297,15,379,,28,28950,3024.0,958,True,0,0.2506265664160401,2.56,36269,57336
63,0,45,3591,0,36,False,1701302867,0,7464901645,2,sniper_assassinate,184569195.0,15,9,14,557,29375.0,26406.0,0.0,Kunkka,249,141,141,108,141,50,311,3,437,omn003,25,29825,0.0,619,True,0,0.05012531328320802,1.8,33336,37047
63,0,45,3591,0,36,False,1701302867,0,7464901645,2,troll_warlord_whirling_axes_ranged,184569195.0,15,9,14,557,29375.0,26406.0,0.0,Kunkka,249,141,141,108,141,50,311,3,437,omn003,25,29825,0.0,619,True,0,0.05012531328320802,1.8,33336,37047
63,0,45,3591,0,36,False,1701302867,0,7464901645,2,troll_warlord_whirling_axes_melee,184569195.0,15,9,14,557,29375.0,26406.0,0.0,Kunkka,249,141,141,108,141,50,311,3,437,omn003,25,29825,0.0,619,True,0,0.05012531328320802,1.8,33336,37047
63,0,45,3591,0,36,False,1701302867,0,7464901645,2,kunkka_tidebringer,184569195.0,15,9,14,557,29375.0,26406.0,0.0,Kunkka,249,141,141,108,141,50,311,3,437,omn003,25,29825,0.0,619,True,0,0.05012531328320802,1.8,33336,37047
63,0,45,3591,0,36,False,1701302867,0,7464901645,3,sniper_take_aim,109125055.0,9,11,6,521,23645.0,29169.0,0.0,Lone Druid,147,1466,263,75,160,63,336,5,345,sixsmith,27,25874,2962.0,666,True,0,0.0835421888053467,1.17,31181,39860
63,0,45,3591,0,36,False,1701302867,0,7464901645,3,weaver_the_swarm,109125055.0,9,11,6,521,23645.0,29169.0,0.0,Lone Druid,147,1466,263,75,160,63,336,5,345,sixsmith,27,25874,2962.0,666,True,0,0.0835421888053467,1.17,31181,39860
63,0,45,3591,0,36,False,1701302867,0,7464901645,3,weaver_time_lapse,109125055.0,9,11,6,521,23645.0,29169.0,0.0,Lone Druid,147,1466,263,75,160,63,336,5,345,sixsmith,27,25874,2962.0,666,True,0,0.0835421888053467,1.17,31181,39860
63,0,45,3591,0,36,False,1701302867,0,7464901645,3,spectre_spectral_dagger,109125055.0,9,11,6,521,23645.0,29169.0,0.0,Lone Druid,147,1466,263,75,160,63,336,5,345,sixsmith,27,25874,2962.0,666,True,0,0.0835421888053467,1.17,31181,39860
63,0,45,3591,0,36,False,1701302867,0,7464901645,4,kunkka_torrent,172752126.0,20,9,4,371,18145.0,30569.0,18031.0,Warlock,108,254,231,36,90,218,311,3,149,kalientris,26,18088,2038.0,619,True,0,0.05012531328320802,2.3,22204,37047
63,0,45,3591,0,36,False,1701302867,0,7464901645,4,warlock_fatal_bonds,172752126.0,20,9,4,371,18145.0,30569.0,18031.0,Warlock,108,254,231,36,90,218,311,3,149,kalientris,26,18088,2038.0,619,True,0,0.05012531328320802,2.3,22204,37047
63,0,45,3591,0,36,False,1701302867,0,7464901645,4,warlock_shadow_word,172752126.0,20,9,4,371,18145.0,30569.0,18031.0,Warlock,108,254,231,36,90,218,311,3,149,kalientris,26,18088,2038.0,619,True,0,0.05012531328320802,2.3,22204,37047
63,0,45,3591,0,36,False,1701302867,0,7464901645,4,warlock_rain_of_chaos,172752126.0,20,9,4,371,18145.0,30569.0,18031.0,Warlock,108,254,231,36,90,218,311,3,149,kalientris,26,18088,2038.0,619,True,0,0.05012531328320802,2.3,22204,37047
63,0,45,3591,0,36,False,1701302867,0,7464901645,128,sniper_shrapnel,,19,6,9,608,29640.0,47235.0,596.0,Dazzle,123,250,160,149,63,263,571,9,337,,29,36624,11087.0,739,False,1,0.15037593984962405,4.0,36388,44229
63,0,45,3591,0,36,False,1701302867,0,7464901645,128,weaver_geminate_attack,,19,6,9,608,29640.0,47235.0,596.0,Dazzle,123,250,160,149,63,263,571,9,337,,29,36624,11087.0,739,False,1,0.15037593984962405,4.0,36388,44229
63,0,45,3591,0,36,False,1701302867,0,7464901645,128,dazzle_poison_touch,,19,6,9,608,29640.0,47235.0,596.0,Dazzle,123,250,160,149,63,263,571,9,337,,29,36624,11087.0,739,False,1,0.15037593984962405,4.0,36388,44229
63,0,45,3591,0,36,False,1701302867,0,7464901645,128,dark_willow_terrorize,,19,6,9,608,29640.0,47235.0,596.0,Dazzle,123,250,160,149,63,263,571,9,337,,29,36624,11087.0,739,False,1,0.15037593984962405,4.0,36388,44229
63,0,45,3591,0,36,False,1701302867,0,7464901645,129,spectre_dispersion,3950571.0,15,9,5,773,45780.0,51702.0,0.0,Spectre,147,137,121,48,600,114,2192,6,468,|| Danny ,29,37620,2543.0,857,False,1,0.10025062656641603,2.1,46264,51291
63,0,45,3591,0,36,False,1701302867,0,7464901645,129,doom_bringer_devour,3950571.0,15,9,5,773,45780.0,51702.0,0.0,Spectre,147,137,121,48,600,114,2192,6,468,|| Danny ,29,37620,2543.0,857,False,1,0.10025062656641603,2.1,46264,51291
63,0,45,3591,0,36,False,1701302867,0,7464901645,129,doom_bringer_scorched_earth,3950571.0,15,9,5,773,45780.0,51702.0,0.0,Spectre,147,137,121,48,600,114,2192,6,468,|| Danny ,29,37620,2543.0,857,False,1,0.10025062656641603,2.1,46264,51291
63,0,45,3591,0,36,False,1701302867,0,7464901645,129,doom_bringer_doom,3950571.0,15,9,5,773,45780.0,51702.0,0.0,Spectre,147,137,121,48,600,114,2192,6,468,|| Danny ,29,37620,2543.0,857,False,1,0.10025062656641603,2.1,46264,51291
63,0,45,3591,0,36,False,1701302867,0,7464901645,130,dark_willow_bramble_maze,74152970.0,21,5,4,684,30970.0,56623.0,0.0,Huskar,123,119,235,121,273,30,300,14,289,okra,30,39666,730.0,774,False,1,0.23391812865497075,5.83,40937,46323
63,0,45,3591,0,36,False,1701302867,0,7464901645,130,huskar_inner_fire,74152970.0,21,5,4,684,30970.0,56623.0,0.0,Huskar,123,119,235,121,273,30,300,14,289,okra,30,39666,730.0,774,False,1,0.23391812865497075,5.83,40937,46323
63,0,45,3591,0,36,False,1701302867,0,7464901645,130,weaver_shukuchi,74152970.0,21,5,4,684,30970.0,56623.0,0.0,Huskar,123,119,235,121,273,30,300,14,289,okra,30,39666,730.0,774,False,1,0.23391812865497075,5.83,40937,46323
63,0,45,3591,0,36,False,1701302867,0,7464901645,130,leshrac_pulse_nova,74152970.0,21,5,4,684,30970.0,56623.0,0.0,Huskar,123,119,235,121,273,30,300,14,289,okra,30,39666,730.0,774,False,1,0.23391812865497075,5.83,40937,46323
63,0,45,3591,0,36,False,1701302867,0,7464901645,131,sniper_headshot,104799808.0,11,5,19,601,31245.0,21824.0,0.0,Sniper,154,123,263,160,63,249,336,7,516,"Good game, well played",28,32642,7341.0,727,False,1,0.11695906432748537,3.0,35969,43510
63,0,45,3591,0,36,False,1701302867,0,7464901645,131,razor_plasma_field,104799808.0,11,5,19,601,31245.0,21824.0,0.0,Sniper,154,123,263,160,63,249,336,7,516,"Good game, well played",28,32642,7341.0,727,False,1,0.11695906432748537,3.0,35969,43510
63,0,45,3591,0,36,False,1701302867,0,7464901645,131,razor_unstable_current,104799808.0,11,5,19,601,31245.0,21824.0,0.0,Sniper,154,123,263,160,63,249,336,7,516,"Good game, well played",28,32642,7341.0,727,False,1,0.11695906432748537,3.0,35969,43510
63,0,45,3591,0,36,False,1701302867,0,7464901645,131,razor_eye_of_the_storm,104799808.0,11,5,19,601,31245.0,21824.0,0.0,Sniper,154,123,263,160,63,249,336,7,516,"Good game, well played",28,32642,7341.0,727,False,1,0.11695906432748537,3.0,35969,43510
63,0,45,3591,0,36,False,1701302867,0,7464901645,132,troll_warlord_fervor,,12,11,5,513,28240.0,43052.0,0.0,Troll Warlord,249,1097,50,116,154,156,309,8,225,,28,28742,10253.0,689,False,1,0.1336675020885547,1.67,30703,41236
63,0,45,3591,0,36,False,1701302867,0,7464901645,132,troll_warlord_battle_trance,,12,11,5,513,28240.0,43052.0,0.0,Troll Warlord,249,1097,50,116,154,156,309,8,225,,28,28742,10253.0,689,False,1,0.1336675020885547,1.67,30703,41236
63,0,45,3591,0,36,False,1701302867,0,7464901645,132,razor_static_link,,12,11,5,513,28240.0,43052.0,0.0,Troll Warlord,249,1097,50,116,154,156,309,8,225,,28,28742,10253.0,689,False,1,0.1336675020885547,1.67,30703,41236
63,0,45,3591,0,36,False,1701302867,0,7464901645,132,doom_bringer_infernal_blade,,12,11,5,513,28240.0,43052.0,0.0,Troll Warlord,249,1097,50,116,154,156,309,8,225,,28,28742,10253.0,689,False,1,0.1336675020885547,1.67,30703,41236
16,63,32,2557,275,52,True,1701222985,1575,7463488538,0,wisp_tether,104799808.0,30,9,0,390,9955.0,5872.0,11379.0,Shadow Shaman,102,42,231,0,0,0,375,0,26,"Good game, well played",24,14248,203.0,763,True,1,,3.0,16620,32516
16,63,32,2557,275,52,True,1701222985,1575,7463488538,0,wisp_tether_break,104799808.0,30,9,0,390,9955.0,5872.0,11379.0,Shadow Shaman,102,42,231,0,0,0,375,0,26,"Good game, well played",24,14248,203.0,763,True,1,,3.0,16620,32516
16,63,32,2557,275,52,True,1701222985,1575,7463488538,0,riki_smoke_screen,104799808.0,30,9,0,390,9955.0,5872.0,11379.0,Shadow Shaman,102,42,231,0,0,0,375,0,26,"Good game, well played",24,14248,203.0,763,True,1,,3.0,16620,32516
16,63,32,2557,275,52,True,1701222985,1575,7463488538,0,riki_backstab,104799808.0,30,9,0,390,9955.0,5872.0,11379.0,Shadow Shaman,102,42,231,0,0,0,375,0,26,"Good game, well played",24,14248,203.0,763,True,1,,3.0,16620,32516
16,63,32,2557,275,52,True,1701222985,1575,7463488538,0,tusk_snowball,104799808.0,30,9,0,390,9955.0,5872.0,11379.0,Shadow Shaman,102,42,231,0,0,0,375,0,26,"Good game, well played",24,14248,203.0,763,True,1,,3.0,16620,32516
16,63,32,2557,275,52,True,1701222985,1575,7463488538,1,bounty_hunter_track,74152970.0,8,2,4,1162,38240.0,75286.0,0.0,Tusk,610,117,114,133,63,112,573,40,225,okra,29,43163,15339.0,1026,True,1,0.9385999217833398,16.0,49520,43724
16,63,32,2557,275,52,True,1701222985,1575,7463488538,1,riki_blink_strike,74152970.0,8,2,4,1162,38240.0,75286.0,0.0,Tusk,610,117,114,133,63,112,573,40,225,okra,29,43163,15339.0,1026,True,1,0.9385999217833398,16.0,49520,43724
16,63,32,2557,275,52,True,1701222985,1575,7463488538,1,tusk_tag_team,74152970.0,8,2,4,1162,38240.0,75286.0,0.0,Tusk,610,117,114,133,63,112,573,40,225,okra,29,43163,15339.0,1026,True,1,0.9385999217833398,16.0,49520,43724
16,63,32,2557,275,52,True,1701222985,1575,7463488538,1,tinker_laser,74152970.0,8,2,4,1162,38240.0,75286.0,0.0,Tusk,610,117,114,133,63,112,573,40,225,okra,29,43163,15339.0,1026,True,1,0.9385999217833398,16.0,49520,43724
16,63,32,2557,275,52,True,1701222985,1575,7463488538,2,pugna_decrepify,909681568.0,20,8,4,553,17745.0,16730.0,0.0,Outworld Destroyer,1,223,116,235,65,63,311,2,192,kloppi,22,20553,762.0,649,True,1,0.046929996089166995,2.44,23567,27658
16,63,32,2557,275,52,True,1701222985,1575,7463488538,2,beastmaster_wild_axes,909681568.0,20,8,4,553,17745.0,16730.0,0.0,Outworld Destroyer,1,223,116,235,65,63,311,2,192,kloppi,22,20553,762.0,649,True,1,0.046929996089166995,2.44,23567,27658
16,63,32,2557,275,52,True,1701222985,1575,7463488538,2,obsidian_destroyer_astral_imprisonment,909681568.0,20,8,4,553,17745.0,16730.0,0.0,Outworld Destroyer,1,223,116,235,65,63,311,2,192,kloppi,22,20553,762.0,649,True,1,0.046929996089166995,2.44,23567,27658
16,63,32,2557,275,52,True,1701222985,1575,7463488538,2,beastmaster_primal_roar,909681568.0,20,8,4,553,17745.0,16730.0,0.0,Outworld Destroyer,1,223,116,235,65,63,311,2,192,kloppi,22,20553,762.0,649,True,1,0.046929996089166995,2.44,23567,27658
16,63,32,2557,275,52,True,1701222985,1575,7463488538,3,tusk_walrus_punch,112426325.0,16,5,9,719,22585.0,29606.0,0.0,Morphling,263,147,1466,63,160,75,381,7,355,~ki!L $wIt(H~,24,29228,11976.0,784,True,1,0.16425498631208446,3.83,30641,33411
16,63,32,2557,275,52,True,1701222985,1575,7463488538,3,beastmaster_inner_beast,112426325.0,16,5,9,719,22585.0,29606.0,0.0,Morphling,263,147,1466,63,160,75,381,7,355,~ki!L $wIt(H~,24,29228,11976.0,784,True,1,0.16425498631208446,3.83,30641,33411
16,63,32,2557,275,52,True,1701222985,1575,7463488538,3,riki_tricks_of_the_trade,112426325.0,16,5,9,719,22585.0,29606.0,0.0,Morphling,263,147,1466,63,160,75,381,7,355,~ki!L $wIt(H~,24,29228,11976.0,784,True,1,0.16425498631208446,3.83,30641,33411
16,63,32,2557,275,52,True,1701222985,1575,7463488538,3,morphling_waveform,112426325.0,16,5,9,719,22585.0,29606.0,0.0,Morphling,263,147,1466,63,160,75,381,7,355,~ki!L $wIt(H~,24,29228,11976.0,784,True,1,0.16425498631208446,3.83,30641,33411
16,63,32,2557,275,52,True,1701222985,1575,7463488538,4,tinker_rearm,,22,8,1,435,12715.0,8351.0,0.0,Bounty Hunter,0,203,36,63,178,1107,364,2,54,,22,13999,221.0,631,True,1,0.046929996089166995,2.67,18538,26891
16,63,32,2557,275,52,True,1701222985,1575,7463488538,4,bounty_hunter_wind_walk,,22,8,1,435,12715.0,8351.0,0.0,Bounty Hunter,0,203,36,63,178,1107,364,2,54,,22,13999,221.0,631,True,1,0.046929996089166995,2.67,18538,26891
16,63,32,2557,275,52,True,1701222985,1575,7463488538,4,shadow_shaman_voodoo,,22,8,1,435,12715.0,8351.0,0.0,Bounty Hunter,0,203,36,63,178,1107,364,2,54,,22,13999,221.0,631,True,1,0.046929996089166995,2.67,18538,26891
16,63,32,2557,275,52,True,1701222985,1575,7463488538,4,beastmaster_call_of_the_wild_hawk,,22,8,1,435,12715.0,8351.0,0.0,Bounty Hunter,0,203,36,63,178,1107,364,2,54,,22,13999,221.0,631,True,1,0.046929996089166995,2.67,18538,26891
16,63,32,2557,275,52,True,1701222985,1575,7463488538,128,pugna_nether_ward,,22,9,5,336,12270.0,33249.0,0.0,Tinker,40,100,37,108,29,42,573,4,48,,19,12066,111.0,498,False,0,0.09385999217833399,2.6,14319,21223
16,63,32,2557,275,52,True,1701222985,1575,7463488538,128,sniper_assassinate,,22,9,5,336,12270.0,33249.0,0.0,Tinker,40,100,37,108,29,42,573,4,48,,19,12066,111.0,498,False,0,0.09385999217833399,2.6,14319,21223
16,63,32,2557,275,52,True,1701222985,1575,7463488538,128,night_stalker_crippling_fear,,22,9,5,336,12270.0,33249.0,0.0,Tinker,40,100,37,108,29,42,573,4,48,,19,12066,111.0,498,False,0,0.09385999217833399,2.6,14319,21223
16,63,32,2557,275,52,True,1701222985,1575,7463488538,128,tusk_ice_shards,,22,9,5,336,12270.0,33249.0,0.0,Tinker,40,100,37,108,29,42,573,4,48,,19,12066,111.0,498,False,0,0.09385999217833399,2.6,14319,21223
16,63,32,2557,275,52,True,1701222985,1575,7463488538,129,keeper_of_the_light_spirit_form,,9,8,19,493,19645.0,43582.0,0.0,Sniper,263,141,166,63,0,26,288,13,198,,23,15964,2798.0,678,False,0,0.30504497457958546,2.44,21010,28894
